address,name,size,status,match_percent,unit,evidence
0x004353F0,AsciiManager::OnDrawHighPrioImpl,503,matching,100.00,ascii-manager-draw-high-prio-impl,python3 scripts/build-match-unit.py --unit ascii-manager-draw-high-prio-impl && python3 scripts/compare-coff-function.py --unit ascii-manager-draw-high-prio-impl --json
0x00401460,Supervisor::IsFogDisabled,13,matching,100.00,supervisor-is-fog-disabled,python3 scripts/build-match-unit.py --unit supervisor-is-fog-disabled && python3 scripts/compare-coff-function.py --unit supervisor-is-fog-disabled --json
0x00401680,AsciiGameManagerView::TransformPopupX,46,matching,100.00,game-manager-transform-popup-x,python3 scripts/build-match-unit.py --unit game-manager-transform-popup-x && python3 scripts/compare-coff-function.py --unit game-manager-transform-popup-x --json
0x004016B0,AsciiGameManagerView::TransformPopupY,46,matching,100.00,game-manager-transform-popup-y,python3 scripts/build-match-unit.py --unit game-manager-transform-popup-y && python3 scripts/compare-coff-function.py --unit game-manager-transform-popup-y --json
0x0042FF00,Supervisor::DisableFog,56,matching,100.00,supervisor-disable-fog,python3 scripts/build-match-unit.py --unit supervisor-disable-fog && python3 scripts/compare-coff-function.py --unit supervisor-disable-fog --json
0x0042FF40,Supervisor::SetRenderState,42,matching,100.00,supervisor-set-render-state,python3 scripts/build-match-unit.py --unit supervisor-set-render-state && python3 scripts/compare-coff-function.py --unit supervisor-set-render-state --json
0x00430220,AsciiManager::ResetStrings,11,matching,100.00,ascii-manager-reset-strings,python3 scripts/build-match-unit.py --unit ascii-manager-reset-strings && python3 scripts/compare-coff-function.py --unit ascii-manager-reset-strings --json
0x00434390,AnmLoaded::GetSprite,18,matching,100.00,anm-loaded-get-sprite,python3 scripts/build-match-unit.py --unit anm-loaded-get-sprite && python3 scripts/compare-coff-function.py --unit anm-loaded-get-sprite --json
0x00434E30,PauseMenu::OnDraw,83,matching,100.00,pause-menu-draw,python3 scripts/build-match-unit.py --unit pause-menu-draw && python3 scripts/compare-coff-function.py --unit pause-menu-draw --json
0x00401390,Supervisor::ConfigureGameplayViewport,71,matching,100.00,supervisor-configure-gameplay-viewport,python3 scripts/build-match-unit.py --unit supervisor-configure-gameplay-viewport && python3 scripts/compare-coff-function.py --unit supervisor-configure-gameplay-viewport --json
0x004396A0,AnmManager::FlushVertexBuffer,137,matching,100.00,anm-manager-flush-vertex-buffer,python3 scripts/build-match-unit.py --unit anm-manager-flush-vertex-buffer && python3 scripts/compare-coff-function.py --unit anm-manager-flush-vertex-buffer --json
0x0043A950,AnmManager::DrawNoRotation,254,matching,100.00,anm-manager-draw-no-rotation,python3 scripts/build-match-unit.py --unit anm-manager-draw-no-rotation && python3 scripts/compare-coff-function.py --unit anm-manager-draw-no-rotation --json
0x00439730,AnmManager::AddSpriteToDrawBuffer,165,matching,100.00,anm-manager-add-sprite-to-draw-buffer,python3 scripts/build-match-unit.py --unit anm-manager-add-sprite-to-draw-buffer && python3 scripts/compare-coff-function.py --unit anm-manager-add-sprite-to-draw-buffer --json
0x0043A030,AnmManager::SetRenderStateForVm,188,matching,100.00,anm-manager-set-render-state-for-vm,python3 scripts/build-match-unit.py --unit anm-manager-set-render-state-for-vm && python3 scripts/compare-coff-function.py --unit anm-manager-set-render-state-for-vm --json
0x004397E0,AnmManager::TranslateRotation,49,matching,100.00,anm-manager-translate-rotation,python3 scripts/build-match-unit.py --unit anm-manager-translate-rotation && python3 scripts/compare-coff-function.py --unit anm-manager-translate-rotation --json
0x0043AA50,AnmManager::DrawNoRotationFlippedX,254,matching,100.00,anm-manager-draw-no-rotation-flipped-x,python3 scripts/build-match-unit.py --unit anm-manager-draw-no-rotation-flipped-x && python3 scripts/compare-coff-function.py --unit anm-manager-draw-no-rotation-flipped-x --json
0x0043AFE0,AnmManager::DrawNoRotationNoRound,254,matching,100.00,anm-manager-draw-no-rotation-no-round,python3 scripts/build-match-unit.py --unit anm-manager-draw-no-rotation-no-round && python3 scripts/compare-coff-function.py --unit anm-manager-draw-no-rotation-no-round --json
0x0043B0E0,AnmManager::DrawCameraFacingQuad,88,matching,100.00,anm-manager-draw-camera-facing-quad,python3 scripts/build-match-unit.py --unit anm-manager-draw-camera-facing-quad && python3 scripts/compare-coff-function.py --unit anm-manager-draw-camera-facing-quad --json
0x0043B140,AnmManager::DrawProjected3DQuad,84,matching,100.00,anm-manager-draw-projected-3d-quad,python3 scripts/build-match-unit.py --unit anm-manager-draw-projected-3d-quad && python3 scripts/compare-coff-function.py --unit anm-manager-draw-projected-3d-quad --json
0x004013E0,Supervisor::ApplyCameraMode0,42,matching,100.00,supervisor-apply-camera-mode0,python3 scripts/build-match-unit.py --unit supervisor-apply-camera-mode0 && python3 scripts/compare-coff-function.py --unit supervisor-apply-camera-mode0 --json
0x00401410,Supervisor::ApplyCameraMode1,42,matching,100.00,supervisor-apply-camera-mode1,python3 scripts/build-match-unit.py --unit supervisor-apply-camera-mode1 && python3 scripts/compare-coff-function.py --unit supervisor-apply-camera-mode1 --json
0x00430590,SupervisorViewportView::ApplyScreenCamera,285,matching,100.00,supervisor-apply-screen-camera,python3 scripts/build-match-unit.py --unit supervisor-apply-screen-camera && python3 scripts/compare-coff-function.py --unit supervisor-apply-screen-camera --json
0x004306B0,SupervisorViewportView::ApplyGameplayViewport,257,matching,100.00,supervisor-apply-gameplay-viewport,python3 scripts/build-match-unit.py --unit supervisor-apply-gameplay-viewport && python3 scripts/compare-coff-function.py --unit supervisor-apply-gameplay-viewport --json
0x004307C0,Supervisor::InitializeViewports,736,matching,100.00,supervisor-initialize-viewports,python3 scripts/build-match-unit.py --unit supervisor-initialize-viewports && python3 scripts/compare-coff-function.py --unit supervisor-initialize-viewports --json
0x00431930,Supervisor::PlayMusic,254,matching,100.00,supervisor-play-music,python3 scripts/build-match-unit.py --unit supervisor-play-music && python3 scripts/compare-coff-function.py --unit supervisor-play-music --json
0x00431A30,Supervisor::PlayAudio,169,matching,100.00,supervisor-play-audio,python3 scripts/build-match-unit.py --unit supervisor-play-audio && python3 scripts/compare-coff-function.py --unit supervisor-play-audio --json
0x0042ED40,Supervisor::IsMusicPreloaded,13,matching,100.00,supervisor-is-music-preloaded,python3 scripts/build-match-unit.py --unit supervisor-is-music-preloaded && python3 scripts/compare-coff-function.py --unit supervisor-is-music-preloaded --json
0x0042FD30,Supervisor::StopAudio,81,matching,100.00,supervisor-stop-audio,python3 scripts/build-match-unit.py --unit supervisor-stop-audio && python3 scripts/compare-coff-function.py --unit supervisor-stop-audio --json
0x0042FE20,Supervisor::FadeOutMusic,148,matching,100.00,supervisor-fade-out-music,python3 scripts/build-match-unit.py --unit supervisor-fade-out-music && python3 scripts/compare-coff-function.py --unit supervisor-fade-out-music --json
0x0042FC20,Supervisor::LoadMusic,207,matching,100.00,supervisor-load-music,python3 scripts/build-match-unit.py --unit supervisor-load-music && python3 scripts/compare-coff-function.py --unit supervisor-load-music --json
0x0042FCF0,Supervisor::StartLoadedMusic,53,matching,100.00,supervisor-start-loaded-music,python3 scripts/build-match-unit.py --unit supervisor-start-loaded-music && python3 scripts/compare-coff-function.py --unit supervisor-start-loaded-music --json
0x0042FD90,Supervisor::ReleaseMusic,130,matching,100.00,supervisor-release-music,python3 scripts/build-match-unit.py --unit supervisor-release-music && python3 scripts/compare-coff-function.py --unit supervisor-release-music --json
0x0043EA30,SoundPlayer::PreloadBGM,388,matching,100.00,soundplayer-preload-bgm,python3 scripts/build-match-unit.py --unit soundplayer-preload-bgm && python3 scripts/compare-coff-function.py --unit soundplayer-preload-bgm --json
0x0043EBC0,SoundPlayer::StopBGM,177,matching,100.00,soundplayer-stop-bgm,python3 scripts/build-match-unit.py --unit soundplayer-stop-bgm && python3 scripts/compare-coff-function.py --unit soundplayer-stop-bgm --json
0x0043EE40,SoundPlayer::QueueCommand,105,matching,100.00,soundplayer-queue-command,python3 scripts/build-match-unit.py --unit soundplayer-queue-command && python3 scripts/compare-coff-function.py --unit soundplayer-queue-command --json
0x0043F0A0,SoundPlayer::LoadBGM,327,matching,100.00,soundplayer-load-bgm,python3 scripts/build-match-unit.py --unit soundplayer-load-bgm && python3 scripts/compare-coff-function.py --unit soundplayer-load-bgm --json
0x0043E1F0,SoundPlayer::GetFmtIndexByName,208,matching,100.00,soundplayer-get-fmt-index-by-name,python3 scripts/build-match-unit.py --unit soundplayer-get-fmt-index-by-name && python3 scripts/compare-coff-function.py --unit soundplayer-get-fmt-index-by-name --json
0x0043E4A0,SoundPlayer::FreePreloadedBGM,49,matching,100.00,soundplayer-free-preloaded-bgm,python3 scripts/build-match-unit.py --unit soundplayer-free-preloaded-bgm && python3 scripts/compare-coff-function.py --unit soundplayer-free-preloaded-bgm --json
0x0043E9E0,SoundPlayer::ReopenBGM,72,matching,100.00,soundplayer-reopen-bgm,python3 scripts/build-match-unit.py --unit soundplayer-reopen-bgm && python3 scripts/compare-coff-function.py --unit soundplayer-reopen-bgm --json
0x0043ED80,SoundPlayer::BGMPlayerThread,184,matching,100.00,soundplayer-bgm-player-thread,python3 scripts/build-match-unit.py --unit soundplayer-bgm-player-thread && python3 scripts/compare-coff-function.py --unit soundplayer-bgm-player-thread --json
0x0043EC80,SoundPlayer::InitSoundBuffers,245,matching,100.00,soundplayer-init-sound-buffers,python3 scripts/build-match-unit.py --unit soundplayer-init-sound-buffers && python3 scripts/compare-coff-function.py --unit soundplayer-init-sound-buffers --json
0x0043EFA0,SoundPlayer::StartBGM,252,matching,100.00,soundplayer-start-bgm,python3 scripts/build-match-unit.py --unit soundplayer-start-bgm && python3 scripts/compare-coff-function.py --unit soundplayer-start-bgm --json
0x0043E770,SoundPlayer::LoadSound,614,matching,100.00,soundplayer-load-sound,python3 scripts/build-match-unit.py --unit soundplayer-load-sound && python3 scripts/compare-coff-function.py --unit soundplayer-load-sound --json
0x0043E1A0,GetWavFormatData,74,matching,100.00,soundplayer-get-wav-format-data,python3 scripts/build-match-unit.py --unit soundplayer-get-wav-format-data && python3 scripts/compare-coff-function.py --unit soundplayer-get-wav-format-data --json
0x0043E500,SoundPlayer::InitializeDSound,613,matching,100.00,soundplayer-initialize-dsound,python3 scripts/build-match-unit.py --unit soundplayer-initialize-dsound && python3 scripts/compare-coff-function.py --unit soundplayer-initialize-dsound --json
0x0043EEB0,SoundPlayer::Release,232,matching,100.00,soundplayer-release,python3 scripts/build-match-unit.py --unit soundplayer-release && python3 scripts/compare-coff-function.py --unit soundplayer-release --json
0x0043FDA0,WaveFileProcessView::WaveFileProcessView,19,matching,100.00,soundmanager-wave-file-constructor,python3 scripts/build-match-unit.py --unit soundmanager-wave-file-constructor && python3 scripts/compare-coff-function.py --unit soundmanager-wave-file-constructor --json
0x0043FDC0,WaveFileProcessView::OpenFromMemory,60,matching,100.00,soundmanager-wave-file-open-memory,python3 scripts/build-match-unit.py --unit soundmanager-wave-file-open-memory && python3 scripts/compare-coff-function.py --unit soundmanager-wave-file-open-memory --json
0x00440560,WaveFileProcessView::Open,118,matching,100.00,soundmanager-wave-file-open,python3 scripts/build-match-unit.py --unit soundmanager-wave-file-open && python3 scripts/compare-coff-function.py --unit soundmanager-wave-file-open --json
0x004407A0,SoundManagerProcessView::CreateStreaming,578,matching,100.00,soundmanager-create-streaming,python3 scripts/build-match-unit.py --unit soundmanager-create-streaming && python3 scripts/compare-coff-function.py --unit soundmanager-create-streaming --json
0x004409F0,SoundManagerProcessView::CreateStreamingFromMemory,546,matching,100.00,soundmanager-create-streaming-memory,python3 scripts/build-match-unit.py --unit soundmanager-create-streaming-memory && python3 scripts/compare-coff-function.py --unit soundmanager-create-streaming-memory --json
0x0043FE10,WaveFileProcessView::ResetFile,215,matching,100.00,soundmanager-wave-file-reset,python3 scripts/build-match-unit.py --unit soundmanager-wave-file-reset && python3 scripts/compare-coff-function.py --unit soundmanager-wave-file-reset --json
0x0043FFD0,WaveFileProcessView::Close,36,matching,100.00,soundmanager-wave-file-close,python3 scripts/build-match-unit.py --unit soundmanager-wave-file-close && python3 scripts/compare-coff-function.py --unit soundmanager-wave-file-close --json
0x004405E0,WaveFileProcessView::Reopen,63,matching,100.00,soundmanager-wave-file-reopen,python3 scripts/build-match-unit.py --unit soundmanager-wave-file-reopen && python3 scripts/compare-coff-function.py --unit soundmanager-wave-file-reopen --json
0x00440650,SoundProcessView::SoundProcessView,135,matching,100.00,soundmanager-sound-constructor,python3 scripts/build-match-unit.py --unit soundmanager-sound-constructor && python3 scripts/compare-coff-function.py --unit soundmanager-sound-constructor --json
0x00440060,SoundProcessView::FillBufferWithSound,365,matching,100.00,soundmanager-fill-buffer-with-sound,python3 scripts/build-match-unit.py --unit soundmanager-fill-buffer-with-sound && python3 scripts/compare-coff-function.py --unit soundmanager-fill-buffer-with-sound --json
0x0043FB10,SoundProcessView::SetVolume,107,matching,100.00,soundmanager-sound-set-volume,python3 scripts/build-match-unit.py --unit soundmanager-sound-set-volume && python3 scripts/compare-coff-function.py --unit soundmanager-sound-set-volume --json
0x0043FEF0,WaveFileProcessView::Read,218,matching,100.00,soundmanager-wave-file-read,python3 scripts/build-match-unit.py --unit soundmanager-wave-file-read && python3 scripts/compare-coff-function.py --unit soundmanager-wave-file-read --json
0x004401D0,SoundProcessView::Play,160,matching,100.00,soundmanager-sound-play,python3 scripts/build-match-unit.py --unit soundmanager-sound-play && python3 scripts/compare-coff-function.py --unit soundmanager-sound-play --json
0x00440270,StreamingSoundProcessView::HandleWaveStreamNotification,600,matching,100.00,soundmanager-streaming-notification,python3 scripts/build-match-unit.py --unit soundmanager-streaming-notification && python3 scripts/compare-coff-function.py --unit soundmanager-streaming-notification --json
0x0042FBE0,SoundPlayer::UpdateFades,54,matching,100.00,soundplayer-update-fades,python3 scripts/build-match-unit.py --unit soundplayer-update-fades && python3 scripts/compare-coff-function.py --unit soundplayer-update-fades --json
0x0043F890,StreamingSoundProcessView::InitSoundBuffers,342,matching,100.00,soundmanager-streaming-init-sound-buffers,python3 scripts/build-match-unit.py --unit soundmanager-streaming-init-sound-buffers && python3 scripts/compare-coff-function.py --unit soundmanager-streaming-init-sound-buffers --json
0x0043FB80,SoundProcessView::Stop,86,matching,100.00,soundmanager-sound-stop,python3 scripts/build-match-unit.py --unit soundmanager-sound-stop && python3 scripts/compare-coff-function.py --unit soundmanager-sound-stop --json
0x0043FBE0,SoundProcessView::Pause,39,matching,100.00,soundmanager-sound-pause,python3 scripts/build-match-unit.py --unit soundmanager-sound-pause && python3 scripts/compare-coff-function.py --unit soundmanager-sound-pause --json
0x0043FC10,SoundProcessView::Unpause,51,matching,100.00,soundmanager-sound-unpause,python3 scripts/build-match-unit.py --unit soundmanager-sound-unpause && python3 scripts/compare-coff-function.py --unit soundmanager-sound-unpause --json
0x0043FC90,StreamingSoundProcessView::UpdateFadeOut,65,matching,100.00,soundmanager-streaming-update-fade-out,python3 scripts/build-match-unit.py --unit soundmanager-streaming-update-fade-out && python3 scripts/compare-coff-function.py --unit soundmanager-streaming-update-fade-out --json
0x0043FCE0,StreamingSoundProcessView::UpdateFadeIn,49,matching,100.00,soundmanager-streaming-update-fade-in,python3 scripts/build-match-unit.py --unit soundmanager-streaming-update-fade-in && python3 scripts/compare-coff-function.py --unit soundmanager-streaming-update-fade-in --json
0x0043FD20,StreamingSoundProcessView::UpdatePartialFadeIn,49,matching,100.00,soundmanager-streaming-update-partial-fade-in,python3 scripts/build-match-unit.py --unit soundmanager-streaming-update-partial-fade-in && python3 scripts/compare-coff-function.py --unit soundmanager-streaming-update-partial-fade-in --json
0x0043FD60,StreamingSoundProcessView::UpdatePartialFadeOut,54,matching,100.00,soundmanager-streaming-update-partial-fade-out,python3 scripts/build-match-unit.py --unit soundmanager-streaming-update-partial-fade-out && python3 scripts/compare-coff-function.py --unit soundmanager-streaming-update-partial-fade-out --json
0x0043E420,WaveFileProcessView::GetFormat,7,matching,100.00,soundmanager-wave-file-get-format,python3 scripts/build-match-unit.py --unit soundmanager-wave-file-get-format && python3 scripts/compare-coff-function.py --unit soundmanager-wave-file-get-format --json
0x0043E430,SoundProcessView::GetWaveFile,4,matching,100.00,soundmanager-sound-get-wave-file,python3 scripts/build-match-unit.py --unit soundmanager-sound-get-wave-file && python3 scripts/compare-coff-function.py --unit soundmanager-sound-get-wave-file --json
0x0043E440,StreamingSoundProcessView::FadeOut,38,matching,100.00,soundmanager-streaming-fade-out,python3 scripts/build-match-unit.py --unit soundmanager-streaming-fade-out && python3 scripts/compare-coff-function.py --unit soundmanager-streaming-fade-out --json
0x0043E4E0,SoundPlayer::FadeOut,23,matching,100.00,soundplayer-fade-out,python3 scripts/build-match-unit.py --unit soundplayer-fade-out && python3 scripts/compare-coff-function.py --unit soundplayer-fade-out --json
0x0043CFD0,MidiDevice::MidiDevice,16,matching,100.00,midi-th09-device-ctor,python3 scripts/build-match-unit.py --unit midi-th09-device-ctor && python3 scripts/compare-coff-function.py --unit midi-th09-device-ctor --json
0x0043CFE0,MidiDevice::Close,40,matching,100.00,midi-th09-device-close,python3 scripts/build-match-unit.py --unit midi-th09-device-close && python3 scripts/compare-coff-function.py --unit midi-th09-device-close --json
0x0043D010,MidiDevice::SendLongMsg,70,matching,100.00,midi-th09-device-send-long,python3 scripts/build-match-unit.py --unit midi-th09-device-send-long && python3 scripts/compare-coff-function.py --unit midi-th09-device-send-long --json
0x0043D060,MidiDevice::SendShortMsg,52,matching,100.00,midi-th09-device-send-short,python3 scripts/build-match-unit.py --unit midi-th09-device-send-short && python3 scripts/compare-coff-function.py --unit midi-th09-device-send-short --json
0x0043D0A0,MidiTimer::MidiTimer,32,matching,100.00,midi-th09-timer-ctor,python3 scripts/build-match-unit.py --unit midi-th09-timer-ctor && python3 scripts/compare-coff-function.py --unit midi-th09-timer-ctor --json
0x0043D0C0,MidiTimer::StopTimerImpl,41,matching,100.00,midi-th09-timer-stop-impl,python3 scripts/build-match-unit.py --unit midi-th09-timer-stop-impl && python3 scripts/compare-coff-function.py --unit midi-th09-timer-stop-impl --json
0x0043D0F0,MidiTimer::DefaultTimerCallback,14,matching,100.00,midi-th09-timer-default-callback,python3 scripts/build-match-unit.py --unit midi-th09-timer-default-callback && python3 scripts/compare-coff-function.py --unit midi-th09-timer-default-callback --json
0x0043D100,MidiOutput::Ntohs,18,matching,100.00,midi-th09-ntohs,python3 scripts/build-match-unit.py --unit midi-th09-ntohs && python3 scripts/compare-coff-function.py --unit midi-th09-ntohs --json
0x0043D120,MidiOutput::Ntohl,38,matching,100.00,midi-th09-ntohl,python3 scripts/build-match-unit.py --unit midi-th09-ntohl && python3 scripts/compare-coff-function.py --unit midi-th09-ntohl --json
0x0043D150,MidiOutput::SkipVariableLength,32,matching,100.00,midi-th09-skip-varlen,python3 scripts/build-match-unit.py --unit midi-th09-skip-varlen && python3 scripts/compare-coff-function.py --unit midi-th09-skip-varlen --json
0x0043D170,MidiOutput::LoadTracks,110,matching,100.00,midi-th09-load-tracks,python3 scripts/build-match-unit.py --unit midi-th09-load-tracks && python3 scripts/compare-coff-function.py --unit midi-th09-load-tracks --json
0x0043D1E0,MidiOutput::SetFadeOut,46,matching,100.00,midi-th09-set-fade-out,python3 scripts/build-match-unit.py --unit midi-th09-set-fade-out && python3 scripts/compare-coff-function.py --unit midi-th09-set-fade-out --json
0x0043D210,MidiOutput::FadeOutSetVolume,117,matching,100.00,midi-th09-fade-volume,python3 scripts/build-match-unit.py --unit midi-th09-fade-volume && python3 scripts/compare-coff-function.py --unit midi-th09-fade-volume --json
0x0043D2A0,MidiTimer::StopTimer,5,matching,100.00,midi-th09-timer-stop,python3 scripts/build-match-unit.py --unit midi-th09-timer-stop && python3 scripts/compare-coff-function.py --unit midi-th09-timer-stop --json
0x0043D2C0,MidiDevice::~MidiDevice,5,matching,100.00,midi-th09-device-dtor,python3 scripts/build-match-unit.py --unit midi-th09-device-dtor && python3 scripts/compare-coff-function.py --unit midi-th09-device-dtor --json
0x0043D2D0,MidiDevice::OpenDevice,69,matching,100.00,midi-th09-device-open,python3 scripts/build-match-unit.py --unit midi-th09-device-open && python3 scripts/compare-coff-function.py --unit midi-th09-device-open --json
0x0043D320,MidiTimer::~MidiTimer,26,matching,100.00,midi-th09-timer-dtor,python3 scripts/build-match-unit.py --unit midi-th09-timer-dtor && python3 scripts/compare-coff-function.py --unit midi-th09-timer-dtor --json
0x0043D340,MidiTimer::StartTimerImpl,85,matching,100.00,midi-th09-timer-start-impl,python3 scripts/build-match-unit.py --unit midi-th09-timer-start-impl && python3 scripts/compare-coff-function.py --unit midi-th09-timer-start-impl --json
0x0043D3A0,MidiOutput::MidiOutput,423,matching,100.00,midi-th09-output-ctor,python3 scripts/build-match-unit.py --unit midi-th09-output-ctor && python3 scripts/compare-coff-function.py --unit midi-th09-output-ctor --json
0x0043D550,MidiOutput::ReleaseFileData,45,matching,100.00,midi-th09-release-file-data,python3 scripts/build-match-unit.py --unit midi-th09-release-file-data && python3 scripts/compare-coff-function.py --unit midi-th09-release-file-data --json
0x0043D580,MidiOutput::ClearTracks,89,matching,100.00,midi-th09-clear-tracks,python3 scripts/build-match-unit.py --unit midi-th09-clear-tracks && python3 scripts/compare-coff-function.py --unit midi-th09-clear-tracks --json
0x0043D5E0,MidiOutput::ParseFile,358,matching,100.00,midi-th09-parse-file,python3 scripts/build-match-unit.py --unit midi-th09-parse-file && python3 scripts/compare-coff-function.py --unit midi-th09-parse-file --json
0x0043D750,MidiOutput::Play,55,matching,100.00,midi-th09-play,python3 scripts/build-match-unit.py --unit midi-th09-play && python3 scripts/compare-coff-function.py --unit midi-th09-play --json
0x0043D790,MidiOutput::UnprepareHeader,92,matching,100.00,midi-th09-unprepare-header,python3 scripts/build-match-unit.py --unit midi-th09-unprepare-header && python3 scripts/compare-coff-function.py --unit midi-th09-unprepare-header --json
0x0043DE20,MidiTimer::StartTimer,12,matching,100.00,midi-th09-timer-start,python3 scripts/build-match-unit.py --unit midi-th09-timer-start && python3 scripts/compare-coff-function.py --unit midi-th09-timer-start --json
0x0043DE30,MidiOutput::StopPlayback,83,matching,100.00,midi-th09-stop-playback,python3 scripts/build-match-unit.py --unit midi-th09-stop-playback && python3 scripts/compare-coff-function.py --unit midi-th09-stop-playback --json
0x0043DE90,MidiOutput::OnTimerElapsed,505,matching,100.00,midi-th09-on-timer,python3 scripts/build-match-unit.py --unit midi-th09-on-timer && python3 scripts/compare-coff-function.py --unit midi-th09-on-timer --json
0x0043E090,MidiOutput::~MidiOutput,58,matching,100.00,midi-th09-output-dtor,python3 scripts/build-match-unit.py --unit midi-th09-output-dtor && python3 scripts/compare-coff-function.py --unit midi-th09-output-dtor --json
0x0043E0D0,MidiOutput::ReadFileData,94,matching,100.00,midi-th09-read-file-data,python3 scripts/build-match-unit.py --unit midi-th09-read-file-data && python3 scripts/compare-coff-function.py --unit midi-th09-read-file-data --json
0x0043E130,MidiOutput::LoadFile,54,matching,100.00,midi-th09-load-file,python3 scripts/build-match-unit.py --unit midi-th09-load-file && python3 scripts/compare-coff-function.py --unit midi-th09-load-file --json
0x0043D7F0,MidiOutput::ProcessMsg,1227,matching,100.00,midi-th09-process-msg,python3 scripts/build-match-unit.py --unit midi-th09-process-msg && python3 scripts/compare-coff-function.py --unit midi-th09-process-msg --json
0x00436B80,AnmVm::GetIntVar,144,matching,100.00,anm-vm-get-int-var,python3 scripts/build-match-unit.py --unit anm-vm-get-int-var && python3 scripts/compare-coff-function.py --unit anm-vm-get-int-var --json
0x00436C40,AnmVm::GetFloatVarPtr,116,matching,100.00,anm-vm-get-float-var-ptr,python3 scripts/build-match-unit.py --unit anm-vm-get-float-var-ptr && python3 scripts/compare-coff-function.py --unit anm-vm-get-float-var-ptr --json
0x00436CD0,AnmVm::GetIntVarPtr,106,matching,100.00,anm-vm-get-int-var-ptr,python3 scripts/build-match-unit.py --unit anm-vm-get-int-var-ptr && python3 scripts/compare-coff-function.py --unit anm-vm-get-int-var-ptr --json
0x00436E30,AnmVm::GetFloatVar,203,matching,100.00,anm-vm-get-float-var,python3 scripts/build-match-unit.py --unit anm-vm-get-float-var && python3 scripts/compare-coff-function.py --unit anm-vm-get-float-var --json
0x00406790,AnmVm::SetInterrupt,18,matching,100.00,anm-vm-set-interrupt,python3 scripts/build-match-unit.py --unit anm-vm-set-interrupt && python3 scripts/compare-coff-function.py --unit anm-vm-set-interrupt --json
0x00423469,AnmManager::SpriteHasTexture,47,matching,100.00,anm-manager-sprite-has-texture,python3 scripts/build-match-unit.py --unit anm-manager-sprite-has-texture && python3 scripts/compare-coff-function.py --unit anm-manager-sprite-has-texture --json
0x00436D70,AnmManager::DrawPlayerBullet,84,matching,100.00,anm-manager-draw-player-bullet,python3 scripts/build-match-unit.py --unit anm-manager-draw-player-bullet && python3 scripts/compare-coff-function.py --unit anm-manager-draw-player-bullet --json
0x00436DE0,AnmManager::SetInterruptArray,72,matching,100.00,anm-manager-set-interrupt-array,python3 scripts/build-match-unit.py --unit anm-manager-set-interrupt-array && python3 scripts/compare-coff-function.py --unit anm-manager-set-interrupt-array --json
0x00439560,AnmManager::ExecuteScriptArray,53,matching,100.00,anm-manager-execute-script-array,python3 scripts/build-match-unit.py --unit anm-manager-execute-script-array && python3 scripts/compare-coff-function.py --unit anm-manager-execute-script-array --json
0x004395A0,AnmLoaded::SetAndExecuteScript,143,matching,100.00,anm-loaded-set-and-execute-script,python3 scripts/build-match-unit.py --unit anm-loaded-set-and-execute-script && python3 scripts/compare-coff-function.py --unit anm-loaded-set-and-execute-script --json
0x00439630,AnmLoaded::ExecuteAnmIdxArray,66,matching,100.00,anm-loaded-execute-anm-idx-array,python3 scripts/build-match-unit.py --unit anm-loaded-execute-anm-idx-array && python3 scripts/compare-coff-function.py --unit anm-loaded-execute-anm-idx-array --json
0x00439A90,AnmManager::Project3DQuad,595,matching,100.00,anm-manager-project-3d-quad,python3 scripts/build-match-unit.py --unit anm-manager-project-3d-quad && python3 scripts/compare-coff-function.py --unit anm-manager-project-3d-quad --json
0x0043BBA0,AnmManager::CreateEmptyTexture,50,matching,100.00,anm-manager-create-empty-texture,python3 scripts/build-match-unit.py --unit anm-manager-create-empty-texture && python3 scripts/compare-coff-function.py --unit anm-manager-create-empty-texture --json
0x0043BBE0,AnmManager::LoadExternalTextureData,150,matching,100.00,anm-manager-load-external-texture-data,python3 scripts/build-match-unit.py --unit anm-manager-load-external-texture-data && python3 scripts/compare-coff-function.py --unit anm-manager-load-external-texture-data --json
0x0043BC80,AnmManager::ReleaseAnmEntry,48,matching,100.00,anm-manager-release-anm-entry,python3 scripts/build-match-unit.py --unit anm-manager-release-anm-entry && python3 scripts/compare-coff-function.py --unit anm-manager-release-anm-entry --json
0x0043BCB0,AnmLoaded::LoadSprite,138,matching,100.00,anm-loaded-load-sprite,python3 scripts/build-match-unit.py --unit anm-loaded-load-sprite && python3 scripts/compare-coff-function.py --unit anm-loaded-load-sprite --json
0x0043C430,AnmGetFormat,50,matching,100.00,anm-get-format,python3 scripts/build-match-unit.py --unit anm-get-format && python3 scripts/compare-coff-function.py --unit anm-get-format --json
0x0043C470,AnmManager::CreateTextureFromFile,75,matching,100.00,anm-manager-create-texture-from-file,python3 scripts/build-match-unit.py --unit anm-manager-create-texture-from-file && python3 scripts/compare-coff-function.py --unit anm-manager-create-texture-from-file --json
0x0043C4C0,AnmManager::CreateTextureFromAnm,330,matching,100.00,anm-manager-create-texture-from-anm,python3 scripts/build-match-unit.py --unit anm-manager-create-texture-from-anm && python3 scripts/compare-coff-function.py --unit anm-manager-create-texture-from-anm --json
0x0043C7A0,AnmManager::PreloadAnm,90,matching,100.00,anm-manager-preload-anm,python3 scripts/build-match-unit.py --unit anm-manager-preload-anm && python3 scripts/compare-coff-function.py --unit anm-manager-preload-anm --json
